PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
100,4,2013-02-26,7,2,2013-03-18,293092,1,NULL,NULL,8,2013-02-27 07:00:00.0000000,448,77,89,"""The Gu"" red shirt XML tag t-shirt (White) XXS",89,6,84,2013-02-27,1,8,2013-02-27 07:00:00.0000000
100,4,2013-02-26,7,2,2013-03-18,293092,1,NULL,NULL,8,2013-02-27 07:00:00.0000000,449,78,107,"""The Gu"" red shirt XML tag t-shirt (White) XS",107,6,84,2013-02-27,1,8,2013-02-27 07:00:00.0000000
100,4,2013-02-26,7,2,2013-03-18,293092,1,NULL,NULL,8,2013-02-27 07:00:00.0000000,450,80,26,"""The Gu"" red shirt XML tag t-shirt (White) M",26,6,84,2013-02-27,1,8,2013-02-27 07:00:00.0000000
100,4,2013-02-26,7,2,2013-03-18,293092,1,NULL,NULL,8,2013-02-27 07:00:00.0000000,451,86,62,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",62,6,96,2013-02-27,1,8,2013-02-27 07:00:00.0000000
100,4,2013-02-26,7,2,2013-03-18,293092,1,NULL,NULL,8,2013-02-27 07:00:00.0000000,452,95,24,"""The Gu"" red shirt XML tag t-shirt (Black) XL",24,6,90,2013-02-27,1,8,2013-02-27 07:00:00.0000000
100,4,2013-02-26,7,2,2013-03-18,293092,1,NULL,NULL,8,2013-02-27 07:00:00.0000000,453,98,102,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",102,6,96,2013-02-27,1,8,2013-02-27 07:00:00.0000000
101,7,2013-02-26,2,2,2013-03-18,BC0280982,1,NULL,NULL,8,2013-02-27 07:00:00.0000000,454,204,22,Tape dispenser (Red),22,7,170,2013-02-27,1,8,2013-02-27 07:00:00.0000000
102,4,2013-02-27,7,2,2013-03-19,293092,1,NULL,NULL,17,2013-02-28 07:00:00.0000000,455,77,87,"""The Gu"" red shirt XML tag t-shirt (White) XXS",87,6,84,2013-02-28,1,17,2013-02-28 07:00:00.0000000
102,4,2013-02-27,7,2,2013-03-19,293092,1,NULL,NULL,17,2013-02-28 07:00:00.0000000,456,78,105,"""The Gu"" red shirt XML tag t-shirt (White) XS",105,6,84,2013-02-28,1,17,2013-02-28 07:00:00.0000000
102,4,2013-02-27,7,2,2013-03-19,293092,1,NULL,NULL,17,2013-02-28 07:00:00.0000000,457,80,22,"""The Gu"" red shirt XML tag t-shirt (White) M",22,6,84,2013-02-28,1,17,2013-02-28 07:00:00.0000000
102,4,2013-02-27,7,2,2013-03-19,293092,1,NULL,NULL,17,2013-02-28 07:00:00.0000000,458,86,69,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",69,6,96,2013-02-28,1,17,2013-02-28 07:00:00.0000000
102,4,2013-02-27,7,2,2013-03-19,293092,1,NULL,NULL,17,2013-02-28 07:00:00.0000000,459,95,20,"""The Gu"" red shirt XML tag t-shirt (Black) XL",20,6,90,2013-02-28,1,17,2013-02-28 07:00:00.0000000
102,4,2013-02-27,7,2,2013-03-19,293092,1,NULL,NULL,17,2013-02-28 07:00:00.0000000,460,98,100,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",100,6,96,2013-02-28,1,17,2013-02-28 07:00:00.0000000
103,7,2013-02-27,2,2,2013-03-19,BC0280982,1,NULL,NULL,17,2013-02-28 07:00:00.0000000,461,204,26,Tape dispenser (Red),26,7,170,2013-02-28,1,17,2013-02-28 07:00:00.0000000
104,4,2013-02-28,7,2,2013-03-20,293092,1,NULL,NULL,12,2013-03-01 07:00:00.0000000,462,77,85,"""The Gu"" red shirt XML tag t-shirt (White) XXS",85,6,84,2013-03-01,1,12,2013-03-01 07:00:00.0000000
104,4,2013-02-28,7,2,2013-03-20,293092,1,NULL,NULL,12,2013-03-01 07:00:00.0000000,463,78,113,"""The Gu"" red shirt XML tag t-shirt (White) XS",113,6,84,2013-03-01,1,12,2013-03-01 07:00:00.0000000
104,4,2013-02-28,7,2,2013-03-20,293092,1,NULL,NULL,12,2013-03-01 07:00:00.0000000,464,80,18,"""The Gu"" red shirt XML tag t-shirt (White) M",18,6,84,2013-03-01,1,12,2013-03-01 07:00:00.0000000
104,4,2013-02-28,7,2,2013-03-20,293092,1,NULL,NULL,12,2013-03-01 07:00:00.0000000,465,86,67,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",67,6,96,2013-03-01,1,12,2013-03-01 07:00:00.0000000
104,4,2013-02-28,7,2,2013-03-20,293092,1,NULL,NULL,12,2013-03-01 07:00:00.0000000,466,95,26,"""The Gu"" red shirt XML tag t-shirt (Black) XL",26,6,90,2013-03-01,1,12,2013-03-01 07:00:00.0000000
104,4,2013-02-28,7,2,2013-03-20,293092,1,NULL,NULL,12,2013-03-01 07:00:00.0000000,467,98,98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",98,6,96,2013-03-01,1,12,2013-03-01 07:00:00.0000000
105,7,2013-02-28,2,2,2013-03-20,BC0280982,1,NULL,NULL,12,2013-03-01 07:00:00.0000000,468,204,22,Tape dispenser (Red),22,7,170,2013-03-01,1,12,2013-03-01 07:00:00.0000000
69,4,2013-02-01,7,2,2013-02-08,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,324,77,64,"""The Gu"" red shirt XML tag t-shirt (White) XXS",64,6,84,2013-02-04,1,4,2013-02-04 07:00:00.0000000
69,4,2013-02-01,7,2,2013-02-08,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,325,78,52,"""The Gu"" red shirt XML tag t-shirt (White) XS",52,6,84,2013-02-04,1,4,2013-02-04 07:00:00.0000000
69,4,2013-02-01,7,2,2013-02-08,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,326,80,10,"""The Gu"" red shirt XML tag t-shirt (White) M",10,6,84,2013-02-04,1,4,2013-02-04 07:00:00.0000000
69,4,2013-02-01,7,2,2013-02-08,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,327,86,46,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",46,6,96,2013-02-04,1,4,2013-02-04 07:00:00.0000000
69,4,2013-02-01,7,2,2013-02-08,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,328,95,43,"""The Gu"" red shirt XML tag t-shirt (Black) XL",43,6,90,2013-02-04,1,4,2013-02-04 07:00:00.0000000
69,4,2013-02-01,7,2,2013-02-08,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,329,98,64,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",64,6,96,2013-02-04,1,4,2013-02-04 07:00:00.0000000
70,4,2013-02-02,7,2,2013-02-09,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,330,77,8,"""The Gu"" red shirt XML tag t-shirt (White) XXS",8,6,84,2013-02-04,1,4,2013-02-04 07:00:00.0000000
70,4,2013-02-02,7,2,2013-02-09,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,331,78,10,"""The Gu"" red shirt XML tag t-shirt (White) XS",10,6,84,2013-02-04,1,4,2013-02-04 07:00:00.0000000
70,4,2013-02-02,7,2,2013-02-09,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,332,86,2,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2,6,96,2013-02-04,1,4,2013-02-04 07:00:00.0000000
70,4,2013-02-02,7,2,2013-02-09,293092,1,NULL,NULL,4,2013-02-04 07:00:00.0000000,333,95,6,"""The Gu"" red shirt XML tag t-shirt (Black) XL",6,6,90,2013-02-04,1,4,2013-02-04 07:00:00.0000000
71,4,2013-02-04,7,2,2013-02-11,293092,1,NULL,NULL,15,2013-02-05 07:00:00.0000000,334,77,70,"""The Gu"" red shirt XML tag t-shirt (White) XXS",70,6,84,2013-02-05,1,15,2013-02-05 07:00:00.0000000
71,4,2013-02-04,7,2,2013-02-11,293092,1,NULL,NULL,15,2013-02-05 07:00:00.0000000,335,78,65,"""The Gu"" red shirt XML tag t-shirt (White) XS",65,6,84,2013-02-05,1,15,2013-02-05 07:00:00.0000000
71,4,2013-02-04,7,2,2013-02-11,293092,1,NULL,NULL,15,2013-02-05 07:00:00.0000000,336,80,6,"""The Gu"" red shirt XML tag t-shirt (White) M",6,6,84,2013-02-05,1,15,2013-02-05 07:00:00.0000000
71,4,2013-02-04,7,2,2013-02-11,293092,1,NULL,NULL,15,2013-02-05 07:00:00.0000000,337,86,46,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",46,6,96,2013-02-05,1,15,2013-02-05 07:00:00.0000000
71,4,2013-02-04,7,2,2013-02-11,293092,1,NULL,NULL,15,2013-02-05 07:00:00.0000000,338,95,45,"""The Gu"" red shirt XML tag t-shirt (Black) XL",45,6,90,2013-02-05,1,15,2013-02-05 07:00:00.0000000
71,4,2013-02-04,7,2,2013-02-11,293092,1,NULL,NULL,15,2013-02-05 07:00:00.0000000,339,98,65,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",65,6,96,2013-02-05,1,15,2013-02-05 07:00:00.0000000
72,4,2013-02-05,7,2,2013-02-12,293092,1,NULL,NULL,2,2013-02-06 07:00:00.0000000,340,77,69,"""The Gu"" red shirt XML tag t-shirt (White) XXS",69,6,84,2013-02-06,1,2,2013-02-06 07:00:00.0000000
72,4,2013-02-05,7,2,2013-02-12,293092,1,NULL,NULL,2,2013-02-06 07:00:00.0000000,341,78,64,"""The Gu"" red shirt XML tag t-shirt (White) XS",64,6,84,2013-02-06,1,2,2013-02-06 07:00:00.0000000
72,4,2013-02-05,7,2,2013-02-12,293092,1,NULL,NULL,2,2013-02-06 07:00:00.0000000,342,80,5,"""The Gu"" red shirt XML tag t-shirt (White) M",5,6,84,2013-02-06,1,2,2013-02-06 07:00:00.0000000
72,4,2013-02-05,7,2,2013-02-12,293092,1,NULL,NULL,2,2013-02-06 07:00:00.0000000,343,86,45,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",45,6,96,2013-02-06,1,2,2013-02-06 07:00:00.0000000
72,4,2013-02-05,7,2,2013-02-12,293092,1,NULL,NULL,2,2013-02-06 07:00:00.0000000,344,95,43,"""The Gu"" red shirt XML tag t-shirt (Black) XL",43,6,90,2013-02-06,1,2,2013-02-06 07:00:00.0000000
72,4,2013-02-05,7,2,2013-02-12,293092,1,NULL,NULL,2,2013-02-06 07:00:00.0000000,345,98,73,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",73,6,96,2013-02-06,1,2,2013-02-06 07:00:00.0000000
73,4,2013-02-06,7,2,2013-02-13,293092,1,NULL,NULL,19,2013-02-07 07:00:00.0000000,346,77,68,"""The Gu"" red shirt XML tag t-shirt (White) XXS",68,6,84,2013-02-07,1,19,2013-02-07 07:00:00.0000000
73,4,2013-02-06,7,2,2013-02-13,293092,1,NULL,NULL,19,2013-02-07 07:00:00.0000000,347,78,63,"""The Gu"" red shirt XML tag t-shirt (White) XS",63,6,84,2013-02-07,1,19,2013-02-07 07:00:00.0000000
73,4,2013-02-06,7,2,2013-02-13,293092,1,NULL,NULL,19,2013-02-07 07:00:00.0000000,348,80,3,"""The Gu"" red shirt XML tag t-shirt (White) M",3,6,84,2013-02-07,1,19,2013-02-07 07:00:00.0000000
73,4,2013-02-06,7,2,2013-02-13,293092,1,NULL,NULL,19,2013-02-07 07:00:00.0000000,349,86,44,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",44,6,96,2013-02-07,1,19,2013-02-07 07:00:00.0000000
73,4,2013-02-06,7,2,2013-02-13,293092,1,NULL,NULL,19,2013-02-07 07:00:00.0000000,350,95,45,"""The Gu"" red shirt XML tag t-shirt (Black) XL",45,6,90,2013-02-07,1,19,2013-02-07 07:00:00.0000000
