PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1614,4,2015-09-01,7,2,2015-09-21,293092,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6454,77,2636,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2636,6,84,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1614,4,2015-09-01,7,2,2015-09-21,293092,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6455,78,2787,"""The Gu"" red shirt XML tag t-shirt (White) XS",2787,6,84,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1614,4,2015-09-01,7,2,2015-09-21,293092,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6456,80,1376,"""The Gu"" red shirt XML tag t-shirt (White) M",1376,6,84,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1614,4,2015-09-01,7,2,2015-09-21,293092,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6457,86,2668,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2668,6,96,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1614,4,2015-09-01,7,2,2015-09-21,293092,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6458,95,1335,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1335,6,90,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1614,4,2015-09-01,7,2,2015-09-21,293092,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6459,98,2805,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2805,6,96,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1615,7,2015-09-01,2,2,2015-09-21,BC0280982,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6460,184,1103,Shipping carton (Brown) 305x305x305mm,1103,7,47.5,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1615,7,2015-09-01,2,2,2015-09-21,BC0280982,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6461,193,2150,Black and orange glass with care despatch tape 48mmx75m,2150,7,38.4,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1615,7,2015-09-01,2,2,2015-09-21,BC0280982,1,NULL,NULL,7,2015-09-02 07:00:00.0000000,6462,204,2336,Tape dispenser (Red),2336,7,170,2015-09-02,1,7,2015-09-02 07:00:00.0000000
1616,4,2015-09-02,7,2,2015-09-22,293092,1,NULL,NULL,12,2015-09-03 07:00:00.0000000,6463,77,2651,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2651,6,84,2015-09-03,1,12,2015-09-03 07:00:00.0000000
1616,4,2015-09-02,7,2,2015-09-22,293092,1,NULL,NULL,12,2015-09-03 07:00:00.0000000,6464,78,2785,"""The Gu"" red shirt XML tag t-shirt (White) XS",2785,6,84,2015-09-03,1,12,2015-09-03 07:00:00.0000000
1616,4,2015-09-02,7,2,2015-09-22,293092,1,NULL,NULL,12,2015-09-03 07:00:00.0000000,6465,80,1381,"""The Gu"" red shirt XML tag t-shirt (White) M",1381,6,84,2015-09-03,1,12,2015-09-03 07:00:00.0000000
1616,4,2015-09-02,7,2,2015-09-22,293092,1,NULL,NULL,12,2015-09-03 07:00:00.0000000,6466,86,2691,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2691,6,96,2015-09-03,1,12,2015-09-03 07:00:00.0000000
1616,4,2015-09-02,7,2,2015-09-22,293092,1,NULL,NULL,12,2015-09-03 07:00:00.0000000,6467,95,1345,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1345,6,90,2015-09-03,1,12,2015-09-03 07:00:00.0000000
