PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1664,4,2015-10-01,7,2,2015-10-21,293092,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6669,77,2715,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2715,6,84,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1664,4,2015-10-01,7,2,2015-10-21,293092,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6670,78,2894,"""The Gu"" red shirt XML tag t-shirt (White) XS",2894,6,84,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1664,4,2015-10-01,7,2,2015-10-21,293092,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6671,80,1440,"""The Gu"" red shirt XML tag t-shirt (White) M",1440,6,84,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1664,4,2015-10-01,7,2,2015-10-21,293092,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6672,86,2821,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2821,6,96,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1664,4,2015-10-01,7,2,2015-10-21,293092,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6673,95,1406,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1406,6,90,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1664,4,2015-10-01,7,2,2015-10-21,293092,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6674,98,2907,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2907,6,96,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1665,7,2015-10-01,2,2,2015-10-21,BC0280982,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6675,184,1199,Shipping carton (Brown) 305x305x305mm,1199,7,47.5,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1665,7,2015-10-01,2,2,2015-10-21,BC0280982,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6676,193,2195,Black and orange glass with care despatch tape 48mmx75m,2195,7,38.4,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1665,7,2015-10-01,2,2,2015-10-21,BC0280982,1,NULL,NULL,4,2015-10-02 07:00:00.0000000,6677,204,2466,Tape dispenser (Red),2466,7,170,2015-10-02,1,4,2015-10-02 07:00:00.0000000
1666,4,2015-10-02,7,2,2015-10-22,293092,1,NULL,NULL,17,2015-10-05 07:00:00.0000000,6678,77,2722,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2722,6,84,2015-10-05,1,17,2015-10-05 07:00:00.0000000
1666,4,2015-10-02,7,2,2015-10-22,293092,1,NULL,NULL,17,2015-10-05 07:00:00.0000000,6679,78,2898,"""The Gu"" red shirt XML tag t-shirt (White) XS",2898,6,84,2015-10-05,1,17,2015-10-05 07:00:00.0000000
1666,4,2015-10-02,7,2,2015-10-22,293092,1,NULL,NULL,17,2015-10-05 07:00:00.0000000,6680,80,1444,"""The Gu"" red shirt XML tag t-shirt (White) M",1444,6,84,2015-10-05,1,17,2015-10-05 07:00:00.0000000
