PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1564,4,2015-08-01,7,2,2015-08-08,293092,1,NULL,NULL,16,00:00.0,6247,77,1,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1,6,84,2015-08-03,1,16,00:00.0
1564,4,2015-08-01,7,2,2015-08-08,293092,1,NULL,NULL,16,00:00.0,6248,86,8,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",8,6,96,2015-08-03,1,16,00:00.0
1564,4,2015-08-01,7,2,2015-08-08,293092,1,NULL,NULL,16,00:00.0,6249,98,10,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",10,6,96,2015-08-03,1,16,00:00.0
1565,4,2015-08-03,7,2,2015-08-23,293092,1,NULL,NULL,4,00:00.0,6250,77,2561,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2561,6,84,2015-08-04,1,4,00:00.0
1565,4,2015-08-03,7,2,2015-08-23,293092,1,NULL,NULL,4,00:00.0,6251,78,2678,"""The Gu"" red shirt XML tag t-shirt (White) XS",2678,6,84,2015-08-04,1,4,00:00.0
1565,4,2015-08-03,7,2,2015-08-23,293092,1,NULL,NULL,4,00:00.0,6252,80,1271,"""The Gu"" red shirt XML tag t-shirt (White) M",1271,6,84,2015-08-04,1,4,00:00.0
1565,4,2015-08-03,7,2,2015-08-23,293092,1,NULL,NULL,4,00:00.0,6253,86,2621,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2621,6,96,2015-08-04,1,4,00:00.0
1565,4,2015-08-03,7,2,2015-08-23,293092,1,NULL,NULL,4,00:00.0,6254,95,1306,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1306,6,90,2015-08-04,1,4,00:00.0
1565,4,2015-08-03,7,2,2015-08-23,293092,1,NULL,NULL,4,00:00.0,6255,98,2722,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2722,6,96,2015-08-04,1,4,00:00.0
1566,7,2015-08-03,2,2,2015-08-23,BC0280982,1,NULL,NULL,4,00:00.0,6256,184,1080,Shipping carton (Brown) 305x305x305mm,1080,7,47.5,2015-08-04,1,4,00:00.0
1566,7,2015-08-03,2,2,2015-08-23,BC0280982,1,NULL,NULL,4,00:00.0,6257,193,2026,Black and orange glass with care despatch tape 48mmx75m,2026,7,38.4,2015-08-04,1,4,00:00.0
1566,7,2015-08-03,2,2,2015-08-23,BC0280982,1,NULL,NULL,4,00:00.0,6258,204,2293,Tape dispenser (Red),2293,7,170,2015-08-04,1,4,00:00.0
1567,4,2015-08-04,7,2,2015-08-24,293092,1,NULL,NULL,5,00:00.0,6259,77,2579,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2579,6,84,2015-08-05,1,5,00:00.0
1567,4,2015-08-04,7,2,2015-08-24,293092,1,NULL,NULL,5,00:00.0,6260,78,2678,"""The Gu"" red shirt XML tag t-shirt (White) XS",2678,6,84,2015-08-05,1,5,00:00.0
1567,4,2015-08-04,7,2,2015-08-24,293092,1,NULL,NULL,5,00:00.0,6261,80,1281,"""The Gu"" red shirt XML tag t-shirt (White) M",1281,6,84,2015-08-05,1,5,00:00.0
1567,4,2015-08-04,7,2,2015-08-24,293092,1,NULL,NULL,5,00:00.0,6262,86,2621,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2621,6,96,2015-08-05,1,5,00:00.0
1567,4,2015-08-04,7,2,2015-08-24,293092,1,NULL,NULL,5,00:00.0,6263,95,1311,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1311,6,90,2015-08-05,1,5,00:00.0
1567,4,2015-08-04,7,2,2015-08-24,293092,1,NULL,NULL,5,00:00.0,6264,98,2729,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2729,6,96,2015-08-05,1,5,00:00.0
1568,7,2015-08-04,2,2,2015-08-24,BC0280982,1,NULL,NULL,5,00:00.0,6265,184,1077,Shipping carton (Brown) 305x305x305mm,1077,7,47.5,2015-08-05,1,5,00:00.0
1568,7,2015-08-04,2,2,2015-08-24,BC0280982,1,NULL,NULL,5,00:00.0,6266,193,2036,Black and orange glass with care despatch tape 48mmx75m,2036,7,38.4,2015-08-05,1,5,00:00.0
1568,7,2015-08-04,2,2,2015-08-24,BC0280982,1,NULL,NULL,5,00:00.0,6267,204,2295,Tape dispenser (Red),2295,7,170,2015-08-05,1,5,00:00.0
1569,4,2015-08-05,7,2,2015-08-25,293092,1,NULL,NULL,2,00:00.0,6268,77,2577,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2577,6,84,2015-08-06,1,2,00:00.0
1569,4,2015-08-05,7,2,2015-08-25,293092,1,NULL,NULL,2,00:00.0,6269,78,2690,"""The Gu"" red shirt XML tag t-shirt (White) XS",2690,6,84,2015-08-06,1,2,00:00.0
1569,4,2015-08-05,7,2,2015-08-25,293092,1,NULL,NULL,2,00:00.0,6270,80,1278,"""The Gu"" red shirt XML tag t-shirt (White) M",1278,6,84,2015-08-06,1,2,00:00.0
1569,4,2015-08-05,7,2,2015-08-25,293092,1,NULL,NULL,2,00:00.0,6271,86,2629,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2629,6,96,2015-08-06,1,2,00:00.0
1569,4,2015-08-05,7,2,2015-08-25,293092,1,NULL,NULL,2,00:00.0,6272,95,1307,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1307,6,90,2015-08-06,1,2,00:00.0
1569,4,2015-08-05,7,2,2015-08-25,293092,1,NULL,NULL,2,00:00.0,6273,98,2728,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2728,6,96,2015-08-06,1,2,00:00.0
1570,7,2015-08-05,2,2,2015-08-25,BC0280982,1,NULL,NULL,2,00:00.0,6274,184,1076,Shipping carton (Brown) 305x305x305mm,1076,7,47.5,2015-08-06,1,2,00:00.0
1570,7,2015-08-05,2,2,2015-08-25,BC0280982,1,NULL,NULL,2,00:00.0,6275,193,2041,Black and orange glass with care despatch tape 48mmx75m,2041,7,38.4,2015-08-06,1,2,00:00.0
