PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1410,4,2015-05-01,7,2,2015-05-21,293092,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5605,77,2315,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2315,6,84,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1410,4,2015-05-01,7,2,2015-05-21,293092,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5606,78,2310,"""The Gu"" red shirt XML tag t-shirt (White) XS",2310,6,84,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1410,4,2015-05-01,7,2,2015-05-21,293092,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5607,80,1057,"""The Gu"" red shirt XML tag t-shirt (White) M",1057,6,84,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1410,4,2015-05-01,7,2,2015-05-21,293092,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5608,86,2323,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2323,6,96,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1410,4,2015-05-01,7,2,2015-05-21,293092,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5609,95,1109,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1109,6,90,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1410,4,2015-05-01,7,2,2015-05-21,293092,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5610,98,2361,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2361,6,96,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1411,7,2015-05-01,2,2,2015-05-21,BC0280982,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5611,184,729,Shipping carton (Brown) 305x305x305mm,729,7,47.5,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1411,7,2015-05-01,2,2,2015-05-21,BC0280982,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5612,193,1709,Black and orange glass with care despatch tape 48mmx75m,1709,7,38.4,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1411,7,2015-05-01,2,2,2015-05-21,BC0280982,1,NULL,NULL,2,2015-05-04 07:00:00.0000000,5613,204,1957,Tape dispenser (Red),1957,7,170,2015-05-04,1,2,2015-05-04 07:00:00.0000000
1412,4,2015-05-04,7,2,2015-05-24,293092,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5614,77,2317,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2317,6,84,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1412,4,2015-05-04,7,2,2015-05-24,293092,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5615,78,2323,"""The Gu"" red shirt XML tag t-shirt (White) XS",2323,6,84,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1412,4,2015-05-04,7,2,2015-05-24,293092,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5616,80,1053,"""The Gu"" red shirt XML tag t-shirt (White) M",1053,6,84,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1412,4,2015-05-04,7,2,2015-05-24,293092,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5617,86,2325,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2325,6,96,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1412,4,2015-05-04,7,2,2015-05-24,293092,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5618,95,1112,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1112,6,90,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1412,4,2015-05-04,7,2,2015-05-24,293092,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5619,98,2359,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2359,6,96,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1413,7,2015-05-04,2,2,2015-05-24,BC0280982,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5620,184,759,Shipping carton (Brown) 305x305x305mm,759,7,47.5,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1413,7,2015-05-04,2,2,2015-05-24,BC0280982,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5621,193,1725,Black and orange glass with care despatch tape 48mmx75m,1725,7,38.4,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1413,7,2015-05-04,2,2,2015-05-24,BC0280982,1,NULL,NULL,7,2015-05-05 07:00:00.0000000,5622,204,1969,Tape dispenser (Red),1969,7,170,2015-05-05,1,7,2015-05-05 07:00:00.0000000
1414,4,2015-05-05,7,2,2015-05-25,293092,1,NULL,NULL,20,2015-05-06 07:00:00.0000000,5623,77,2315,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2315,6,84,2015-05-06,1,20,2015-05-06 07:00:00.0000000
1414,4,2015-05-05,7,2,2015-05-25,293092,1,NULL,NULL,20,2015-05-06 07:00:00.0000000,5624,78,2344,"""The Gu"" red shirt XML tag t-shirt (White) XS",2344,6,84,2015-05-06,1,20,2015-05-06 07:00:00.0000000
