PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1359,4,2015-04-01,7,2,2015-04-21,293092,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5393,77,2225,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2225,6,84,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1359,4,2015-04-01,7,2,2015-04-21,293092,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5394,78,2165,"""The Gu"" red shirt XML tag t-shirt (White) XS",2165,6,84,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1359,4,2015-04-01,7,2,2015-04-21,293092,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5395,80,991,"""The Gu"" red shirt XML tag t-shirt (White) M",991,6,84,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1359,4,2015-04-01,7,2,2015-04-21,293092,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5396,86,2267,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2267,6,96,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1359,4,2015-04-01,7,2,2015-04-21,293092,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5397,95,1085,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1085,6,90,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1359,4,2015-04-01,7,2,2015-04-21,293092,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5398,98,2257,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2257,6,96,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1360,7,2015-04-01,2,2,2015-04-21,BC0280982,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5399,184,664,Shipping carton (Brown) 305x305x305mm,664,7,47.5,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1360,7,2015-04-01,2,2,2015-04-21,BC0280982,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5400,193,1536,Black and orange glass with care despatch tape 48mmx75m,1536,7,38.4,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1360,7,2015-04-01,2,2,2015-04-21,BC0280982,1,NULL,NULL,17,2015-04-02 07:00:00.0000000,5401,204,1860,Tape dispenser (Red),1860,7,170,2015-04-02,1,17,2015-04-02 07:00:00.0000000
1361,4,2015-04-02,7,2,2015-04-22,293092,1,NULL,NULL,8,2015-04-03 07:00:00.0000000,5402,77,2223,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2223,6,84,2015-04-03,1,8,2015-04-03 07:00:00.0000000
1361,4,2015-04-02,7,2,2015-04-22,293092,1,NULL,NULL,8,2015-04-03 07:00:00.0000000,5403,78,2170,"""The Gu"" red shirt XML tag t-shirt (White) XS",2170,6,84,2015-04-03,1,8,2015-04-03 07:00:00.0000000
1361,4,2015-04-02,7,2,2015-04-22,293092,1,NULL,NULL,8,2015-04-03 07:00:00.0000000,5404,80,1006,"""The Gu"" red shirt XML tag t-shirt (White) M",1006,6,84,2015-04-03,1,8,2015-04-03 07:00:00.0000000
1361,4,2015-04-02,7,2,2015-04-22,293092,1,NULL,NULL,8,2015-04-03 07:00:00.0000000,5405,86,2271,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",2271,6,96,2015-04-03,1,8,2015-04-03 07:00:00.0000000
1361,4,2015-04-02,7,2,2015-04-22,293092,1,NULL,NULL,8,2015-04-03 07:00:00.0000000,5406,95,1090,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1090,6,90,2015-04-03,1,8,2015-04-03 07:00:00.0000000
