PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1,2,2013-01-01,9,2,2013-01-15,B2084020,1,NULL,NULL,6,2013-01-02 07:00:00.0000000,1,150,18,Pack of 12 action figures (variety),18,9,5.5,2013-01-02,1,6,2013-01-02 07:00:00.0000000
1,2,2013-01-01,9,2,2013-01-15,B2084020,1,NULL,NULL,6,2013-01-02 07:00:00.0000000,2,151,21,Pack of 12 action figures (male),21,9,5.5,2013-01-02,1,6,2013-01-02 07:00:00.0000000
1,2,2013-01-01,9,2,2013-01-15,B2084020,1,NULL,NULL,6,2013-01-02 07:00:00.0000000,3,152,18,Pack of 12 action figures (female),18,9,5.5,2013-01-02,1,6,2013-01-02 07:00:00.0000000
10,10,2013-01-02,8,2,2013-01-22,ML0300202,1,NULL,NULL,5,2013-01-03 07:00:00.0000000,136,60,83,RC toy sedan car with remote control (Blue) 1/50 scale,83,7,12.5,2013-01-03,1,5,2013-01-03 07:00:00.0000000
11,12,2013-01-02,7,2,2013-01-22,237408032,1,NULL,NULL,5,2013-01-03 07:00:00.0000000,137,1,88,USB missile launcher (Green),88,7,9.5,2013-01-03,1,5,2013-01-03 07:00:00.0000000
11,12,2013-01-02,7,2,2013-01-22,237408032,1,NULL,NULL,5,2013-01-03 07:00:00.0000000,138,3,15,Office cube periscope (Black),15,6,112.5,2013-01-03,1,5,2013-01-03 07:00:00.0000000
11,12,2013-01-02,7,2,2013-01-22,237408032,1,NULL,NULL,5,2013-01-03 07:00:00.0000000,139,15,196,USB food flash drive - dessert 10 drive variety pack,196,9,88.5,2013-01-03,1,5,2013-01-03 07:00:00.0000000
12,4,2013-01-03,7,2,2013-01-23,293092,1,NULL,NULL,3,2013-01-04 07:00:00.0000000,140,77,11,"""The Gu"" red shirt XML tag t-shirt (White) XXS",11,6,84,2013-01-04,1,3,2013-01-04 07:00:00.0000000
12,4,2013-01-03,7,2,2013-01-23,293092,1,NULL,NULL,3,2013-01-04 07:00:00.0000000,141,101,5,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",5,6,102,2013-01-04,1,3,2013-01-04 07:00:00.0000000
12,4,2013-01-03,7,2,2013-01-23,293092,1,NULL,NULL,3,2013-01-04 07:00:00.0000000,142,108,6,Superhero action jacket (Blue) XXS,6,7,19,2013-01-04,1,3,2013-01-04 07:00:00.0000000
