PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
856,4,2014-06-02,7,2,2014-06-22,293092,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3278,77,1286,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1286,6,84,2014-06-03,1,17,2014-06-03 07:00:00.0000000
856,4,2014-06-02,7,2,2014-06-22,293092,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3279,78,1328,"""The Gu"" red shirt XML tag t-shirt (White) XS",1328,6,84,2014-06-03,1,17,2014-06-03 07:00:00.0000000
856,4,2014-06-02,7,2,2014-06-22,293092,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3280,80,571,"""The Gu"" red shirt XML tag t-shirt (White) M",571,6,84,2014-06-03,1,17,2014-06-03 07:00:00.0000000
856,4,2014-06-02,7,2,2014-06-22,293092,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3281,86,1284,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1284,6,96,2014-06-03,1,17,2014-06-03 07:00:00.0000000
856,4,2014-06-02,7,2,2014-06-22,293092,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3282,95,780,"""The Gu"" red shirt XML tag t-shirt (Black) XL",780,6,90,2014-06-03,1,17,2014-06-03 07:00:00.0000000
856,4,2014-06-02,7,2,2014-06-22,293092,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3283,98,1469,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1469,6,96,2014-06-03,1,17,2014-06-03 07:00:00.0000000
857,7,2014-06-02,2,2,2014-06-22,BC0280982,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3284,184,50,Shipping carton (Brown) 305x305x305mm,50,7,47.5,2014-06-03,1,17,2014-06-03 07:00:00.0000000
857,7,2014-06-02,2,2,2014-06-22,BC0280982,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3285,193,808,Black and orange glass with care despatch tape 48mmx75m,808,7,38.4,2014-06-03,1,17,2014-06-03 07:00:00.0000000
857,7,2014-06-02,2,2,2014-06-22,BC0280982,1,NULL,NULL,17,2014-06-03 07:00:00.0000000,3286,204,986,Tape dispenser (Red),986,7,170,2014-06-03,1,17,2014-06-03 07:00:00.0000000
858,4,2014-06-03,7,2,2014-06-23,293092,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3287,77,1297,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1297,6,84,2014-06-04,1,3,2014-06-04 07:00:00.0000000
858,4,2014-06-03,7,2,2014-06-23,293092,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3288,78,1328,"""The Gu"" red shirt XML tag t-shirt (White) XS",1328,6,84,2014-06-04,1,3,2014-06-04 07:00:00.0000000
858,4,2014-06-03,7,2,2014-06-23,293092,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3289,80,567,"""The Gu"" red shirt XML tag t-shirt (White) M",567,6,84,2014-06-04,1,3,2014-06-04 07:00:00.0000000
858,4,2014-06-03,7,2,2014-06-23,293092,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3290,86,1282,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1282,6,96,2014-06-04,1,3,2014-06-04 07:00:00.0000000
858,4,2014-06-03,7,2,2014-06-23,293092,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3291,95,778,"""The Gu"" red shirt XML tag t-shirt (Black) XL",778,6,90,2014-06-04,1,3,2014-06-04 07:00:00.0000000
858,4,2014-06-03,7,2,2014-06-23,293092,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3292,98,1467,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1467,6,96,2014-06-04,1,3,2014-06-04 07:00:00.0000000
859,7,2014-06-03,2,2,2014-06-23,BC0280982,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3293,184,47,Shipping carton (Brown) 305x305x305mm,47,7,47.5,2014-06-04,1,3,2014-06-04 07:00:00.0000000
859,7,2014-06-03,2,2,2014-06-23,BC0280982,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3294,193,811,Black and orange glass with care despatch tape 48mmx75m,811,7,38.4,2014-06-04,1,3,2014-06-04 07:00:00.0000000
859,7,2014-06-03,2,2,2014-06-23,BC0280982,1,NULL,NULL,3,2014-06-04 07:00:00.0000000,3295,204,984,Tape dispenser (Red),984,7,170,2014-06-04,1,3,2014-06-04 07:00:00.0000000
860,4,2014-06-04,7,2,2014-06-24,293092,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3296,77,1295,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1295,6,84,2014-06-05,1,19,2014-06-05 07:00:00.0000000
860,4,2014-06-04,7,2,2014-06-24,293092,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3297,78,1332,"""The Gu"" red shirt XML tag t-shirt (White) XS",1332,6,84,2014-06-05,1,19,2014-06-05 07:00:00.0000000
860,4,2014-06-04,7,2,2014-06-24,293092,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3298,80,563,"""The Gu"" red shirt XML tag t-shirt (White) M",563,6,84,2014-06-05,1,19,2014-06-05 07:00:00.0000000
860,4,2014-06-04,7,2,2014-06-24,293092,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3299,86,1293,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1293,6,96,2014-06-05,1,19,2014-06-05 07:00:00.0000000
860,4,2014-06-04,7,2,2014-06-24,293092,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3300,95,775,"""The Gu"" red shirt XML tag t-shirt (Black) XL",775,6,90,2014-06-05,1,19,2014-06-05 07:00:00.0000000
860,4,2014-06-04,7,2,2014-06-24,293092,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3301,98,1466,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1466,6,96,2014-06-05,1,19,2014-06-05 07:00:00.0000000
861,7,2014-06-04,2,2,2014-06-24,BC0280982,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3302,184,76,Shipping carton (Brown) 305x305x305mm,76,7,47.5,2014-06-05,1,19,2014-06-05 07:00:00.0000000
861,7,2014-06-04,2,2,2014-06-24,BC0280982,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3303,193,809,Black and orange glass with care despatch tape 48mmx75m,809,7,38.4,2014-06-05,1,19,2014-06-05 07:00:00.0000000
861,7,2014-06-04,2,2,2014-06-24,BC0280982,1,NULL,NULL,19,2014-06-05 07:00:00.0000000,3304,204,1009,Tape dispenser (Red),1009,7,170,2014-06-05,1,19,2014-06-05 07:00:00.0000000
862,4,2014-06-05,7,2,2014-06-25,293092,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3305,77,1298,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1298,6,84,2014-06-06,1,4,2014-06-06 07:00:00.0000000
862,4,2014-06-05,7,2,2014-06-25,293092,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3306,78,1339,"""The Gu"" red shirt XML tag t-shirt (White) XS",1339,6,84,2014-06-06,1,4,2014-06-06 07:00:00.0000000
862,4,2014-06-05,7,2,2014-06-25,293092,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3307,80,573,"""The Gu"" red shirt XML tag t-shirt (White) M",573,6,84,2014-06-06,1,4,2014-06-06 07:00:00.0000000
862,4,2014-06-05,7,2,2014-06-25,293092,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3308,86,1300,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1300,6,96,2014-06-06,1,4,2014-06-06 07:00:00.0000000
862,4,2014-06-05,7,2,2014-06-25,293092,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3309,95,780,"""The Gu"" red shirt XML tag t-shirt (Black) XL",780,6,90,2014-06-06,1,4,2014-06-06 07:00:00.0000000
862,4,2014-06-05,7,2,2014-06-25,293092,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3310,98,1479,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1479,6,96,2014-06-06,1,4,2014-06-06 07:00:00.0000000
863,7,2014-06-05,2,2,2014-06-25,BC0280982,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3311,184,80,Shipping carton (Brown) 305x305x305mm,80,7,47.5,2014-06-06,1,4,2014-06-06 07:00:00.0000000
863,7,2014-06-05,2,2,2014-06-25,BC0280982,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3312,193,807,Black and orange glass with care despatch tape 48mmx75m,807,7,38.4,2014-06-06,1,4,2014-06-06 07:00:00.0000000
863,7,2014-06-05,2,2,2014-06-25,BC0280982,1,NULL,NULL,4,2014-06-06 07:00:00.0000000,3313,204,1025,Tape dispenser (Red),1025,7,170,2014-06-06,1,4,2014-06-06 07:00:00.0000000
864,4,2014-06-06,7,2,2014-06-26,293092,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3314,77,1313,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1313,6,84,2014-06-09,1,7,2014-06-09 07:00:00.0000000
864,4,2014-06-06,7,2,2014-06-26,293092,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3315,78,1346,"""The Gu"" red shirt XML tag t-shirt (White) XS",1346,6,84,2014-06-09,1,7,2014-06-09 07:00:00.0000000
864,4,2014-06-06,7,2,2014-06-26,293092,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3316,80,577,"""The Gu"" red shirt XML tag t-shirt (White) M",577,6,84,2014-06-09,1,7,2014-06-09 07:00:00.0000000
864,4,2014-06-06,7,2,2014-06-26,293092,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3317,86,1298,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1298,6,96,2014-06-09,1,7,2014-06-09 07:00:00.0000000
864,4,2014-06-06,7,2,2014-06-26,293092,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3318,95,789,"""The Gu"" red shirt XML tag t-shirt (Black) XL",789,6,90,2014-06-09,1,7,2014-06-09 07:00:00.0000000
864,4,2014-06-06,7,2,2014-06-26,293092,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3319,98,1486,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1486,6,96,2014-06-09,1,7,2014-06-09 07:00:00.0000000
865,7,2014-06-06,2,2,2014-06-26,BC0280982,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3320,184,105,Shipping carton (Brown) 305x305x305mm,105,7,47.5,2014-06-09,1,7,2014-06-09 07:00:00.0000000
865,7,2014-06-06,2,2,2014-06-26,BC0280982,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3321,193,814,Black and orange glass with care despatch tape 48mmx75m,814,7,38.4,2014-06-09,1,7,2014-06-09 07:00:00.0000000
865,7,2014-06-06,2,2,2014-06-26,BC0280982,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3322,204,1039,Tape dispenser (Red),1039,7,170,2014-06-09,1,7,2014-06-09 07:00:00.0000000
866,4,2014-06-07,7,2,2014-06-14,293092,1,NULL,NULL,7,2014-06-09 07:00:00.0000000,3323,78,5,"""The Gu"" red shirt XML tag t-shirt (White) XS",5,6,84,2014-06-09,1,7,2014-06-09 07:00:00.0000000
