PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
106,4,2013-03-01,7,2,2013-03-21,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,469,77,92,"""The Gu"" red shirt XML tag t-shirt (White) XXS",92,6,84,2013-03-04,1,4,2013-03-04 07:00:00.0000000
106,4,2013-03-01,7,2,2013-03-21,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,470,78,127,"""The Gu"" red shirt XML tag t-shirt (White) XS",127,6,84,2013-03-04,1,4,2013-03-04 07:00:00.0000000
106,4,2013-03-01,7,2,2013-03-21,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,471,80,20,"""The Gu"" red shirt XML tag t-shirt (White) M",20,6,84,2013-03-04,1,4,2013-03-04 07:00:00.0000000
106,4,2013-03-01,7,2,2013-03-21,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,472,86,74,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",74,6,96,2013-03-04,1,4,2013-03-04 07:00:00.0000000
106,4,2013-03-01,7,2,2013-03-21,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,473,95,22,"""The Gu"" red shirt XML tag t-shirt (Black) XL",22,6,90,2013-03-04,1,4,2013-03-04 07:00:00.0000000
106,4,2013-03-01,7,2,2013-03-21,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,474,98,97,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",97,6,96,2013-03-04,1,4,2013-03-04 07:00:00.0000000
107,7,2013-03-01,2,2,2013-03-21,BC0280982,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,475,204,23,Tape dispenser (Red),23,7,170,2013-03-04,1,4,2013-03-04 07:00:00.0000000
108,4,2013-03-02,7,2,2013-03-09,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,476,77,6,"""The Gu"" red shirt XML tag t-shirt (White) XXS",6,6,84,2013-03-04,1,4,2013-03-04 07:00:00.0000000
108,4,2013-03-02,7,2,2013-03-09,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,477,78,1,"""The Gu"" red shirt XML tag t-shirt (White) XS",1,6,84,2013-03-04,1,4,2013-03-04 07:00:00.0000000
108,4,2013-03-02,7,2,2013-03-09,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,478,80,15,"""The Gu"" red shirt XML tag t-shirt (White) M",15,6,84,2013-03-04,1,4,2013-03-04 07:00:00.0000000
108,4,2013-03-02,7,2,2013-03-09,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,479,95,8,"""The Gu"" red shirt XML tag t-shirt (Black) XL",8,6,90,2013-03-04,1,4,2013-03-04 07:00:00.0000000
108,4,2013-03-02,7,2,2013-03-09,293092,1,NULL,NULL,4,2013-03-04 07:00:00.0000000,480,98,1,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1,6,96,2013-03-04,1,4,2013-03-04 07:00:00.0000000
109,4,2013-03-04,7,2,2013-03-24,293092,1,NULL,NULL,19,2013-03-05 07:00:00.0000000,481,77,97,"""The Gu"" red shirt XML tag t-shirt (White) XXS",97,6,84,2013-03-05,1,19,2013-03-05 07:00:00.0000000
109,4,2013-03-04,7,2,2013-03-24,293092,1,NULL,NULL,19,2013-03-05 07:00:00.0000000,482,78,134,"""The Gu"" red shirt XML tag t-shirt (White) XS",134,6,84,2013-03-05,1,19,2013-03-05 07:00:00.0000000
109,4,2013-03-04,7,2,2013-03-24,293092,1,NULL,NULL,19,2013-03-05 07:00:00.0000000,483,80,50,"""The Gu"" red shirt XML tag t-shirt (White) M",50,6,84,2013-03-05,1,19,2013-03-05 07:00:00.0000000
109,4,2013-03-04,7,2,2013-03-24,293092,1,NULL,NULL,19,2013-03-05 07:00:00.0000000,484,86,77,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",77,6,96,2013-03-05,1,19,2013-03-05 07:00:00.0000000
109,4,2013-03-04,7,2,2013-03-24,293092,1,NULL,NULL,19,2013-03-05 07:00:00.0000000,485,95,31,"""The Gu"" red shirt XML tag t-shirt (Black) XL",31,6,90,2013-03-05,1,19,2013-03-05 07:00:00.0000000
109,4,2013-03-04,7,2,2013-03-24,293092,1,NULL,NULL,19,2013-03-05 07:00:00.0000000,486,98,105,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",105,6,96,2013-03-05,1,19,2013-03-05 07:00:00.0000000
110,7,2013-03-04,2,2,2013-03-24,BC0280982,1,NULL,NULL,19,2013-03-05 07:00:00.0000000,487,204,28,Tape dispenser (Red),28,7,170,2013-03-05,1,19,2013-03-05 07:00:00.0000000
111,4,2013-03-05,7,2,2013-03-25,293092,1,NULL,NULL,13,2013-03-06 07:00:00.0000000,488,77,95,"""The Gu"" red shirt XML tag t-shirt (White) XXS",95,6,84,2013-03-06,1,13,2013-03-06 07:00:00.0000000
111,4,2013-03-05,7,2,2013-03-25,293092,1,NULL,NULL,13,2013-03-06 07:00:00.0000000,489,78,138,"""The Gu"" red shirt XML tag t-shirt (White) XS",138,6,84,2013-03-06,1,13,2013-03-06 07:00:00.0000000
111,4,2013-03-05,7,2,2013-03-25,293092,1,NULL,NULL,13,2013-03-06 07:00:00.0000000,490,80,47,"""The Gu"" red shirt XML tag t-shirt (White) M",47,6,84,2013-03-06,1,13,2013-03-06 07:00:00.0000000
