PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1053,4,2014-10-01,7,2,2014-10-21,293092,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4114,77,1627,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1627,6,84,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1053,4,2014-10-01,7,2,2014-10-21,293092,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4115,78,1746,"""The Gu"" red shirt XML tag t-shirt (White) XS",1746,6,84,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1053,4,2014-10-01,7,2,2014-10-21,293092,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4116,80,759,"""The Gu"" red shirt XML tag t-shirt (White) M",759,6,84,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1053,4,2014-10-01,7,2,2014-10-21,293092,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4117,86,1663,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1663,6,96,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1053,4,2014-10-01,7,2,2014-10-21,293092,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4118,95,865,"""The Gu"" red shirt XML tag t-shirt (Black) XL",865,6,90,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1053,4,2014-10-01,7,2,2014-10-21,293092,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4119,98,1734,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1734,6,96,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1054,7,2014-10-01,2,2,2014-10-21,BC0280982,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4120,184,302,Shipping carton (Brown) 305x305x305mm,302,7,47.5,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1054,7,2014-10-01,2,2,2014-10-21,BC0280982,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4121,193,1143,Black and orange glass with care despatch tape 48mmx75m,1143,7,38.4,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1054,7,2014-10-01,2,2,2014-10-21,BC0280982,1,NULL,NULL,20,2014-10-02 07:00:00.0000000,4122,204,1236,Tape dispenser (Red),1236,7,170,2014-10-02,1,20,2014-10-02 07:00:00.0000000
1055,4,2014-10-02,7,2,2014-10-22,293092,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4123,77,1625,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1625,6,84,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1055,4,2014-10-02,7,2,2014-10-22,293092,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4124,78,1744,"""The Gu"" red shirt XML tag t-shirt (White) XS",1744,6,84,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1055,4,2014-10-02,7,2,2014-10-22,293092,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4125,80,755,"""The Gu"" red shirt XML tag t-shirt (White) M",755,6,84,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1055,4,2014-10-02,7,2,2014-10-22,293092,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4126,86,1664,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1664,6,96,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1055,4,2014-10-02,7,2,2014-10-22,293092,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4127,95,881,"""The Gu"" red shirt XML tag t-shirt (Black) XL",881,6,90,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1055,4,2014-10-02,7,2,2014-10-22,293092,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4128,98,1738,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1738,6,96,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1056,7,2014-10-02,2,2,2014-10-22,BC0280982,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4129,184,299,Shipping carton (Brown) 305x305x305mm,299,7,47.5,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1056,7,2014-10-02,2,2,2014-10-22,BC0280982,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4130,193,1145,Black and orange glass with care despatch tape 48mmx75m,1145,7,38.4,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1056,7,2014-10-02,2,2,2014-10-22,BC0280982,1,NULL,NULL,20,2014-10-03 07:00:00.0000000,4131,204,1234,Tape dispenser (Red),1234,7,170,2014-10-03,1,20,2014-10-03 07:00:00.0000000
1057,4,2014-10-03,7,2,2014-10-23,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4132,77,1624,"""The Gu"" red shirt XML tag t-shirt (White) XXS",1624,6,84,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1057,4,2014-10-03,7,2,2014-10-23,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4133,78,1747,"""The Gu"" red shirt XML tag t-shirt (White) XS",1747,6,84,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1057,4,2014-10-03,7,2,2014-10-23,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4134,80,758,"""The Gu"" red shirt XML tag t-shirt (White) M",758,6,84,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1057,4,2014-10-03,7,2,2014-10-23,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4135,86,1662,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",1662,6,96,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1057,4,2014-10-03,7,2,2014-10-23,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4136,95,887,"""The Gu"" red shirt XML tag t-shirt (Black) XL",887,6,90,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1057,4,2014-10-03,7,2,2014-10-23,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4137,98,1737,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1737,6,96,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1058,7,2014-10-03,2,2,2014-10-23,BC0280982,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4138,184,297,Shipping carton (Brown) 305x305x305mm,297,7,47.5,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1058,7,2014-10-03,2,2,2014-10-23,BC0280982,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4139,193,1143,Black and orange glass with care despatch tape 48mmx75m,1143,7,38.4,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1058,7,2014-10-03,2,2,2014-10-23,BC0280982,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4140,204,1250,Tape dispenser (Red),1250,7,170,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1059,4,2014-10-04,7,2,2014-10-24,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4141,77,11,"""The Gu"" red shirt XML tag t-shirt (White) XXS",11,6,84,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1059,4,2014-10-04,7,2,2014-10-24,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4142,78,10,"""The Gu"" red shirt XML tag t-shirt (White) XS",10,6,84,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1059,4,2014-10-04,7,2,2014-10-24,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4143,80,3,"""The Gu"" red shirt XML tag t-shirt (White) M",3,6,84,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1059,4,2014-10-04,7,2,2014-10-24,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4144,86,10,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",10,6,96,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1059,4,2014-10-04,7,2,2014-10-24,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4145,95,4,"""The Gu"" red shirt XML tag t-shirt (Black) XL",4,6,90,2014-10-06,1,4,2014-10-06 07:00:00.0000000
1059,4,2014-10-04,7,2,2014-10-24,293092,1,NULL,NULL,4,2014-10-06 07:00:00.0000000,4146,98,10,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",10,6,96,2014-10-06,1,4,2014-10-06 07:00:00.0000000
