PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1820,4,2016-01-01,7,2,2016-01-21,293092,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7308,77,2963,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2963,6,84,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1820,4,2016-01-01,7,2,2016-01-21,293092,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7309,78,3240,"""The Gu"" red shirt XML tag t-shirt (White) XS",3240,6,84,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1820,4,2016-01-01,7,2,2016-01-21,293092,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7310,80,1568,"""The Gu"" red shirt XML tag t-shirt (White) M",1568,6,84,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1820,4,2016-01-01,7,2,2016-01-21,293092,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7311,86,3155,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3155,6,96,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1820,4,2016-01-01,7,2,2016-01-21,293092,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7312,95,1543,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1543,6,90,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1820,4,2016-01-01,7,2,2016-01-21,293092,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7313,98,3251,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3251,6,96,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1821,7,2016-01-01,2,2,2016-01-21,BC0280982,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7314,184,1470,Shipping carton (Brown) 305x305x305mm,1470,7,47.5,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1821,7,2016-01-01,2,2,2016-01-21,BC0280982,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7315,193,2419,Black and orange glass with care despatch tape 48mmx75m,2419,7,38.4,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1821,7,2016-01-01,2,2,2016-01-21,BC0280982,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7316,204,2728,Tape dispenser (Red),2728,7,170,2016-01-04,1,11,2016-01-04 07:00:00.0000000
1822,1,2016-01-02,7,2,2016-01-09,AA20384,1,NULL,NULL,11,2016-01-04 07:00:00.0000000,7317,221,19,Novelty chilli chocolates 500g,19,6,105,2016-01-04,1,11,2016-01-04 07:00:00.0000000
