PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
204,4,2013-05-01,7,2,2013-05-21,293092,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,832,77,263,"""The Gu"" red shirt XML tag t-shirt (White) XXS",263,6,84,2013-05-02,1,10,2013-05-02 07:00:00.0000000
204,4,2013-05-01,7,2,2013-05-21,293092,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,833,78,322,"""The Gu"" red shirt XML tag t-shirt (White) XS",322,6,84,2013-05-02,1,10,2013-05-02 07:00:00.0000000
204,4,2013-05-01,7,2,2013-05-21,293092,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,834,80,110,"""The Gu"" red shirt XML tag t-shirt (White) M",110,6,84,2013-05-02,1,10,2013-05-02 07:00:00.0000000
204,4,2013-05-01,7,2,2013-05-21,293092,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,835,86,195,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",195,6,96,2013-05-02,1,10,2013-05-02 07:00:00.0000000
204,4,2013-05-01,7,2,2013-05-21,293092,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,836,95,103,"""The Gu"" red shirt XML tag t-shirt (Black) XL",103,6,90,2013-05-02,1,10,2013-05-02 07:00:00.0000000
204,4,2013-05-01,7,2,2013-05-21,293092,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,837,98,295,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",295,6,96,2013-05-02,1,10,2013-05-02 07:00:00.0000000
205,7,2013-05-01,2,2,2013-05-21,BC0280982,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,838,193,119,Black and orange glass with care despatch tape 48mmx75m,119,7,38.4,2013-05-02,1,10,2013-05-02 07:00:00.0000000
205,7,2013-05-01,2,2,2013-05-21,BC0280982,1,NULL,NULL,10,2013-05-02 07:00:00.0000000,839,204,42,Tape dispenser (Red),42,7,170,2013-05-02,1,10,2013-05-02 07:00:00.0000000
206,4,2013-05-02,7,2,2013-05-22,293092,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,840,77,261,"""The Gu"" red shirt XML tag t-shirt (White) XXS",261,6,84,2013-05-03,1,4,2013-05-03 07:00:00.0000000
206,4,2013-05-02,7,2,2013-05-22,293092,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,841,78,349,"""The Gu"" red shirt XML tag t-shirt (White) XS",349,6,84,2013-05-03,1,4,2013-05-03 07:00:00.0000000
206,4,2013-05-02,7,2,2013-05-22,293092,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,842,80,106,"""The Gu"" red shirt XML tag t-shirt (White) M",106,6,84,2013-05-03,1,4,2013-05-03 07:00:00.0000000
206,4,2013-05-02,7,2,2013-05-22,293092,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,843,86,202,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",202,6,96,2013-05-03,1,4,2013-05-03 07:00:00.0000000
206,4,2013-05-02,7,2,2013-05-22,293092,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,844,95,102,"""The Gu"" red shirt XML tag t-shirt (Black) XL",102,6,90,2013-05-03,1,4,2013-05-03 07:00:00.0000000
206,4,2013-05-02,7,2,2013-05-22,293092,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,845,98,304,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",304,6,96,2013-05-03,1,4,2013-05-03 07:00:00.0000000
207,7,2013-05-02,2,2,2013-05-22,BC0280982,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,846,193,125,Black and orange glass with care despatch tape 48mmx75m,125,7,38.4,2013-05-03,1,4,2013-05-03 07:00:00.0000000
207,7,2013-05-02,2,2,2013-05-22,BC0280982,1,NULL,NULL,4,2013-05-03 07:00:00.0000000,847,204,41,Tape dispenser (Red),41,7,170,2013-05-03,1,4,2013-05-03 07:00:00.0000000
208,4,2013-05-03,7,2,2013-05-23,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,848,77,260,"""The Gu"" red shirt XML tag t-shirt (White) XXS",260,6,84,2013-05-06,1,6,2013-05-06 07:00:00.0000000
208,4,2013-05-03,7,2,2013-05-23,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,849,78,372,"""The Gu"" red shirt XML tag t-shirt (White) XS",372,6,84,2013-05-06,1,6,2013-05-06 07:00:00.0000000
208,4,2013-05-03,7,2,2013-05-23,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,850,80,102,"""The Gu"" red shirt XML tag t-shirt (White) M",102,6,84,2013-05-06,1,6,2013-05-06 07:00:00.0000000
208,4,2013-05-03,7,2,2013-05-23,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,851,86,215,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",215,6,96,2013-05-06,1,6,2013-05-06 07:00:00.0000000
208,4,2013-05-03,7,2,2013-05-23,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,852,95,98,"""The Gu"" red shirt XML tag t-shirt (Black) XL",98,6,90,2013-05-06,1,6,2013-05-06 07:00:00.0000000
208,4,2013-05-03,7,2,2013-05-23,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,853,98,308,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",308,6,96,2013-05-06,1,6,2013-05-06 07:00:00.0000000
209,7,2013-05-03,2,2,2013-05-23,BC0280982,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,854,193,121,Black and orange glass with care despatch tape 48mmx75m,121,7,38.4,2013-05-06,1,6,2013-05-06 07:00:00.0000000
209,7,2013-05-03,2,2,2013-05-23,BC0280982,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,855,204,46,Tape dispenser (Red),46,7,170,2013-05-06,1,6,2013-05-06 07:00:00.0000000
210,4,2013-05-04,7,2,2013-05-11,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,856,77,4,"""The Gu"" red shirt XML tag t-shirt (White) XXS",4,6,84,2013-05-06,1,6,2013-05-06 07:00:00.0000000
210,4,2013-05-04,7,2,2013-05-11,293092,1,NULL,NULL,6,2013-05-06 07:00:00.0000000,857,78,7,"""The Gu"" red shirt XML tag t-shirt (White) XS",7,6,84,2013-05-06,1,6,2013-05-06 07:00:00.0000000
211,4,2013-05-06,7,2,2013-05-26,293092,1,NULL,NULL,5,2013-05-07 07:00:00.0000000,858,77,261,"""The Gu"" red shirt XML tag t-shirt (White) XXS",261,6,84,2013-05-07,1,5,2013-05-07 07:00:00.0000000
211,4,2013-05-06,7,2,2013-05-26,293092,1,NULL,NULL,5,2013-05-07 07:00:00.0000000,859,78,410,"""The Gu"" red shirt XML tag t-shirt (White) XS",410,6,84,2013-05-07,1,5,2013-05-07 07:00:00.0000000
211,4,2013-05-06,7,2,2013-05-26,293092,1,NULL,NULL,5,2013-05-07 07:00:00.0000000,860,80,96,"""The Gu"" red shirt XML tag t-shirt (White) M",96,6,84,2013-05-07,1,5,2013-05-07 07:00:00.0000000
211,4,2013-05-06,7,2,2013-05-26,293092,1,NULL,NULL,5,2013-05-07 07:00:00.0000000,861,86,217,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",217,6,96,2013-05-07,1,5,2013-05-07 07:00:00.0000000
211,4,2013-05-06,7,2,2013-05-26,293092,1,NULL,NULL,5,2013-05-07 07:00:00.0000000,862,95,95,"""The Gu"" red shirt XML tag t-shirt (Black) XL",95,6,90,2013-05-07,1,5,2013-05-07 07:00:00.0000000
