PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
1975,4,2016-04-01,7,2,2016-04-21,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7951,77,3167,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3167,6,84,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1975,4,2016-04-01,7,2,2016-04-21,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7952,78,3450,"""The Gu"" red shirt XML tag t-shirt (White) XS",3450,6,84,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1975,4,2016-04-01,7,2,2016-04-21,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7953,80,1717,"""The Gu"" red shirt XML tag t-shirt (White) M",1717,6,84,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1975,4,2016-04-01,7,2,2016-04-21,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7954,86,3565,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3565,6,96,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1975,4,2016-04-01,7,2,2016-04-21,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7955,95,1702,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1702,6,90,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1975,4,2016-04-01,7,2,2016-04-21,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7956,98,3508,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3508,6,96,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1976,7,2016-04-01,2,2,2016-04-21,BC0280982,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7957,184,1513,Shipping carton (Brown) 305x305x305mm,1513,7,47.5,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1976,7,2016-04-01,2,2,2016-04-21,BC0280982,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7958,193,2637,Black and orange glass with care despatch tape 48mmx75m,2637,7,38.4,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1976,7,2016-04-01,2,2,2016-04-21,BC0280982,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7959,204,3036,Tape dispenser (Red),3036,7,170,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1977,4,2016-04-02,7,2,2016-04-09,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7960,78,9,"""The Gu"" red shirt XML tag t-shirt (White) XS",9,6,84,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1977,4,2016-04-02,7,2,2016-04-09,293092,1,NULL,NULL,8,2016-04-04 07:00:00.0000000,7961,98,17,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",17,6,96,2016-04-04,1,8,2016-04-04 07:00:00.0000000
1978,4,2016-04-04,7,2,2016-04-24,293092,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7962,77,3168,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3168,6,84,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1978,4,2016-04-04,7,2,2016-04-24,293092,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7963,78,3458,"""The Gu"" red shirt XML tag t-shirt (White) XS",3458,6,84,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1978,4,2016-04-04,7,2,2016-04-24,293092,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7964,80,1711,"""The Gu"" red shirt XML tag t-shirt (White) M",1711,6,84,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1978,4,2016-04-04,7,2,2016-04-24,293092,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7965,86,3562,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3562,6,96,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1978,4,2016-04-04,7,2,2016-04-24,293092,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7966,95,1715,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1715,6,90,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1978,4,2016-04-04,7,2,2016-04-24,293092,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7967,98,3524,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3524,6,96,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1979,7,2016-04-04,2,2,2016-04-24,BC0280982,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7968,184,1508,Shipping carton (Brown) 305x305x305mm,1508,7,47.5,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1979,7,2016-04-04,2,2,2016-04-24,BC0280982,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7969,193,2640,Black and orange glass with care despatch tape 48mmx75m,2640,7,38.4,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1979,7,2016-04-04,2,2,2016-04-24,BC0280982,1,NULL,NULL,10,2016-04-05 07:00:00.0000000,7970,204,3034,Tape dispenser (Red),3034,7,170,2016-04-05,1,10,2016-04-05 07:00:00.0000000
1980,4,2016-04-05,7,2,2016-04-25,293092,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7971,77,3166,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3166,6,84,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1980,4,2016-04-05,7,2,2016-04-25,293092,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7972,78,3475,"""The Gu"" red shirt XML tag t-shirt (White) XS",3475,6,84,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1980,4,2016-04-05,7,2,2016-04-25,293092,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7973,80,1715,"""The Gu"" red shirt XML tag t-shirt (White) M",1715,6,84,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1980,4,2016-04-05,7,2,2016-04-25,293092,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7974,86,3561,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3561,6,96,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1980,4,2016-04-05,7,2,2016-04-25,293092,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7975,95,1711,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1711,6,90,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1980,4,2016-04-05,7,2,2016-04-25,293092,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7976,98,3522,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3522,6,96,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1981,7,2016-04-05,2,2,2016-04-25,BC0280982,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7977,184,1507,Shipping carton (Brown) 305x305x305mm,1507,7,47.5,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1981,7,2016-04-05,2,2,2016-04-25,BC0280982,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7978,193,2655,Black and orange glass with care despatch tape 48mmx75m,2655,7,38.4,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1981,7,2016-04-05,2,2,2016-04-25,BC0280982,1,NULL,NULL,17,2016-04-06 07:00:00.0000000,7979,204,3042,Tape dispenser (Red),3042,7,170,2016-04-06,1,17,2016-04-06 07:00:00.0000000
1982,4,2016-04-06,7,2,2016-04-26,293092,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7980,77,3174,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3174,6,84,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1982,4,2016-04-06,7,2,2016-04-26,293092,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7981,78,3473,"""The Gu"" red shirt XML tag t-shirt (White) XS",3473,6,84,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1982,4,2016-04-06,7,2,2016-04-26,293092,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7982,80,1711,"""The Gu"" red shirt XML tag t-shirt (White) M",1711,6,84,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1982,4,2016-04-06,7,2,2016-04-26,293092,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7983,86,3559,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",3559,6,96,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1982,4,2016-04-06,7,2,2016-04-26,293092,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7984,95,1707,"""The Gu"" red shirt XML tag t-shirt (Black) XL",1707,6,90,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1982,4,2016-04-06,7,2,2016-04-26,293092,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7985,98,3524,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",3524,6,96,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1983,7,2016-04-06,2,2,2016-04-26,BC0280982,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7986,184,1504,Shipping carton (Brown) 305x305x305mm,1504,7,47.5,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1983,7,2016-04-06,2,2,2016-04-26,BC0280982,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7987,193,2653,Black and orange glass with care despatch tape 48mmx75m,2653,7,38.4,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1983,7,2016-04-06,2,2,2016-04-26,BC0280982,1,NULL,NULL,4,2016-04-07 07:00:00.0000000,7988,204,3057,Tape dispenser (Red),3057,7,170,2016-04-07,1,4,2016-04-07 07:00:00.0000000
1984,4,2016-04-07,7,2,2016-04-27,293092,1,NULL,NULL,4,2016-04-08 07:00:00.0000000,7989,77,3174,"""The Gu"" red shirt XML tag t-shirt (White) XXS",3174,6,84,2016-04-08,1,4,2016-04-08 07:00:00.0000000
